evidence_id	trait_id_or_name	gene_id	gene_symbol	evidence_source	source_database	source_record_id	evidence_type	support_level	species	chrom	start	end	reference_build	coordinate_mapping_status	allowed_usage	evidence_split_candidate	notes
KGE_00000309	unspecified_trait	Os01g0346900	HAP5I, NF-YC10, OsNF-YC10, OsEnS-5, OsHAP5I, NFYC10	RAP-DB JSON	RAP-DB_curated_genes	Os01g0346900	known_trait_gene	high_confidence	Oryza sativa	1	13788467	13789890	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=3; external knowledge is not a training label
KGE_00000310	unspecified_trait	Os01g0347500	OsCP14	RAP-DB JSON	RAP-DB_curated_genes	Os01g0347500	known_trait_gene	high_confidence	Oryza sativa	1	13837916	13839366	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000311	unspecified_trait	Os01g0347600	OsCP25	RAP-DB JSON	RAP-DB_curated_genes	Os01g0347600	known_trait_gene	high_confidence	Oryza sativa	1	13842272	13843744	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000312	TO:0000261 - insect damage resistance;TO:0000429 - salt sensitivity;TO:0000276 - drought tolerance;TO:0000034 - chromium sensitivity;TO:0000432 - temperature response trait;TO:0000172 - jasmonic acid sensitivity;TO:0000074 - blast disease;TO:0002662 - leaf rolling tolerance;TO:0000605 - hydrogen peroxide content;TO:0002657 - oxidative stress;TO:0006001 - salt tolerance;TO:0000615 - abscisic acid sensitivity;TO:0000608 - sodium content	Os01g0348900	SALT, OsJRL, JRL, OsMBL1, MBL1, OsSalt, salT*(sal1), sal1, SalT1*, SalT, Sal1, ML, OsSalT, Osl43, OsL43, OsJRL01, JRL01, OsJRL1, JRL1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0348900	known_trait_gene	high_confidence	Oryza sativa	1	13903285	13904626	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=4; external knowledge is not a training label
KGE_00000313	TO:0000137 - days to heading;TO:0000074 - blast disease;TO:0002616 - flowering time;TO:0000437 - male sterility;TO:0000371 - yield trait;TO:0000346 - tiller number;TO:0006032 - panicle size;TO:0000017 - anatomy and morphology related trait;TO:0000255 - sheath blight disease resistance	Os01g0350900	VIP2, IPI1, RIP1, OsVIP2, OsIPI1, OsRIP1, OsRING103, RING103	RAP-DB JSON	RAP-DB_curated_genes	Os01g0350900	known_trait_gene	high_confidence	Oryza sativa	1	14012515	14019465	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000314	TO:0006001 - salt tolerance;TO:0002657 - oxidative stress	Os01g0353400	GSTF11, OsGST4, OsGSTF11	RAP-DB JSON	RAP-DB_curated_genes	Os01g0353400	known_trait_gene	high_confidence	Oryza sativa	1	14167662	14168570	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000315	TO:0000166 - gibberellic acid sensitivity;TO:0000207 - plant height;TO:0002616 - flowering time;TO:0000137 - days to heading	Os01g0355900	ELS1, OsELS1, OsELS1.1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0355900	known_trait_gene	high_confidence	Oryza sativa	1	14328827	14333206	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000316	TO:0000166 - gibberellic acid sensitivity;TO:0000207 - plant height;TO:0002616 - flowering time;TO:0000137 - days to heading	Os01g0355900	ELS1, OsELS1, OsELS1.2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0355900	known_trait_gene	high_confidence	Oryza sativa	1	14328622	14333284	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000317	TO:0000166 - gibberellic acid sensitivity;TO:0000207 - plant height;TO:0002616 - flowering time;TO:0000137 - days to heading	Os01g0355900	ELS1, OsELS1, OsELS1.3	RAP-DB JSON	RAP-DB_curated_genes	Os01g0355900	known_trait_gene	high_confidence	Oryza sativa	1	14330040	14333284	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000318	unspecified_trait	Os01g0356900	PEX3, OsPEX3	RAP-DB JSON	RAP-DB_curated_genes	Os01g0356900	known_trait_gene	high_confidence	Oryza sativa	1	14437890	14439688	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000319	TO:0000207 - plant height;TO:0006032 - panicle size;TO:0000040 - panicle length	Os01g0356951	ESP, OsESP	RAP-DB JSON	RAP-DB_curated_genes	Os01g0356951	known_trait_gene	high_confidence	Oryza sativa	1	14444478	14445110	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000320	TO:0000346 - tiller number;TO:0000557 - secondary branch number;TO:0000371 - yield trait;TO:0000547 - primary branch number;TO:0006032 - panicle size;TO:0000480 - nutrient sensitivity	Os01g0357100	PSR1, NiR, OsNiR, OsNIR1, NIR1, FD-NiR, OsNiR2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0357100	known_trait_gene	high_confidence	Oryza sativa	1	14446913	14453453	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000321	unspecified_trait	Os01g0359600	NA	RAP-DB JSON	RAP-DB_curated_genes	Os01g0359600	known_trait_gene	high_confidence	Oryza sativa	1	14586949	14591886	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000322	unspecified_trait	Os01g0359800	NA	RAP-DB JSON	RAP-DB_curated_genes	Os01g0359800	known_trait_gene	high_confidence	Oryza sativa	1	14597788	14605955	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000323	TO:0000430 - germination rate;TO:0002667 - abscisic acid content;TO:0000112 - disease resistance;TO:0000439 - fungal disease resistance;TO:0000520 - stomatal closure rate;TO:0000074 - blast disease;TO:0000656 - root development trait;TO:0000615 - abscisic acid sensitivity;TO:0000095 - osmotic response sensitivity;TO:0000129 - false smut disease resistance;TO:0000172 - jasmonic acid sensitivity;TO:0006002 - proline content;TO:0000605 - hydrogen peroxide content;TO:0002657 - oxidative stress;TO:0000163 - auxin sensitivity;TO:0000175 - bacterial blight disease resistance;TO:0000524 - submergence tolerance;TO:0000382 - 1000-seed weight;TO:0006001 - salt tolerance;TO:0000136 - relative water content;TO:0000276 - drought tolerance	Os01g0360200	RBOHB, Os rbohB, rbohB, OsRbohB, RbohB, OsrbohB, OsNox1, Nox1, Os-RbohB, OsRboh1, Rboh1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0360200	known_trait_gene	high_confidence	Oryza sativa	1	14621511	14627934	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=3; external knowledge is not a training label
KGE_00000324	TO:0000656 - root development trait	Os01g0363900	CRD1, CRD1/OsHST, OsHST, HST, OsCRD1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0363900	known_trait_gene	high_confidence	Oryza sativa	1	14809676	14821941	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000325	TO:0000276 - drought tolerance	Os01g0366300	GNK2RLK1, Gnk2RLK-1, OsGnk2RLK-1, OsGNK2RLK1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0366300	known_trait_gene	high_confidence	Oryza sativa	1	14964573	14968307	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000326	TO:0000293 - chlorophyll-a content;TO:0000496 - carotenoid content;TO:0002715 - chloroplast development trait;TO:0000316 - photosynthetic ability;TO:0000495 - chlorophyll content;TO:0000325 - soluble protein content;TO:0001018 - transpiration rate;TO:0001027 - net photosynthetic rate;TO:0000326 - leaf color;TO:0000295 - chlorophyll-b content;TO:0002668 - jasmonic acid content;TO:0000175 - bacterial blight disease resistance;TO:0000439 - fungal disease resistance;TO:0000063 - mimic response;TO:0000605 - hydrogen peroxide content	Os01g0367100	PHD1, OsPHD1, LM212-1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0367100	known_trait_gene	high_confidence	Oryza sativa	1	14993204	14998103	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000327	TO:0000175 - bacterial blight disease resistance;TO:0000276 - drought tolerance	Os01g0367900	CHR728, OsCHR728, OsCHR11, CHR11	RAP-DB JSON	RAP-DB_curated_genes	Os01g0367900	known_trait_gene	high_confidence	Oryza sativa	1	15075863	15083305	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000328	TO:0000011 - nitrogen sensitivity;TO:0000188 - drought sensitivity;TO:0000465 - mineral and ion content related trait	Os01g0368900	GRX4, OsGrx_C7, Grx_C7, OsGRX4	RAP-DB JSON	RAP-DB_curated_genes	Os01g0368900	known_trait_gene	high_confidence	Oryza sativa	1	15124631	15125396	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000329	TO:0000148 - viral disease resistance	Os01g0369000	OsCUL1-1, OsCUL1, CUL1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0369000	known_trait_gene	high_confidence	Oryza sativa	1	15130898	15139459	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000330	TO:0000615 - abscisic acid sensitivity;TO:0000276 - drought tolerance;TO:0006001 - salt tolerance	Os01g0369200	CUL1-3, OsCUL1-3	RAP-DB JSON	RAP-DB_curated_genes	Os01g0369200	known_trait_gene	high_confidence	Oryza sativa	1	15146089	15152275	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000331	unspecified_trait	Os01g0369300	HAK3, OsHAK3	RAP-DB JSON	RAP-DB_curated_genes	Os01g0369300	known_trait_gene	high_confidence	Oryza sativa	1	15152302	15157185	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000332	TO:0000058 - herbicide sensitivity;TO:0000032 - selenium sensitivity	Os01g0371200	GSTF1, OsGSTF1, RGSI	RAP-DB JSON	RAP-DB_curated_genes	Os01g0371200	known_trait_gene	high_confidence	Oryza sativa	1	15281170	15283073	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000333	TO:0000290 - flavonoid content;TO:0000259 - heat tolerance;TO:0000075 - light sensitivity;TO:0000167 - cytokinin sensitivity;TO:0000303 - cold tolerance;TO:0000168 - abiotic stress trait;TO:0000071 - anthocyanin content;TO:0000707 - pericarp color;TO:0000653 - seed development trait	Os01g0372500	ANS, OsAns, OsANS1, ANS1, LDOX, LDOX1, OsLDOX, OsLDOX1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0372500	known_trait_gene	high_confidence	Oryza sativa	1	15346352	15347941	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000334	TO:0000173 - ethylene sensitivity;TO:0000424 - brown planthopper resistance;TO:0000172 - jasmonic acid sensitivity;TO:0000255 - sheath blight disease resistance;TO:0000074 - blast disease;TO:0000020 - black streak dwarf virus resistance;TO:0000102 - phosphorus sensitivity;TO:0000175 - bacterial blight disease resistance	Os01g0382000	PR1B, PR1, OsPR1b, PR1b, OsPR1#011, OsPR1-11, PR1-11, PR-1b, PR-1, OsPR-1b, OsPR1a, PR1a	RAP-DB JSON	RAP-DB_curated_genes	Os01g0382000	known_trait_gene	high_confidence	Oryza sativa	1	15934495	15935317	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000335	TO:0000074 - blast disease	Os01g0383900	APIP12	RAP-DB JSON	RAP-DB_curated_genes	Os01g0383900	known_trait_gene	high_confidence	Oryza sativa	1	16061947	16067655	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000336	unspecified_trait	Os01g0388000	CYP734A6, OsCYP734A6, BLA2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0388000	known_trait_gene	high_confidence	Oryza sativa	1	16325462	16328718	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000337	TO:0000696 - starch content;TO:0000487 - endosperm color;TO:0000484 - seed shape;TO:0000382 - 1000-seed weight;TO:0000598 - protein content;TO:0002653 - endosperm storage protein content;TO:0000734 - grain length;TO:0000346 - tiller number;TO:0002658 - starch grain synthesis;TO:0000104 - floury endosperm;TO:0002656 - starch grain shape	Os01g0393100	FLO25, OsNAC26, NAC26, ONAC026, ONAC26, OsEnS-8, DLN11, OsDLN11, OsFLO25	RAP-DB JSON	RAP-DB_curated_genes	Os01g0393100	known_trait_gene	high_confidence	Oryza sativa	1	16720752	16722617	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000338	TO:0000316 - photosynthetic ability;TO:0000293 - chlorophyll-a content;TO:0000303 - cold tolerance;TO:0000496 - carotenoid content;TO:0000605 - hydrogen peroxide content;TO:0006001 - salt tolerance;TO:0002715 - chloroplast development trait;TO:0000326 - leaf color;TO:0000295 - chlorophyll-b content	Os01g0495900	CAF1, OsCAF1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0495900	known_trait_gene	high_confidence	Oryza sativa	1	17012671	17016236	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000339	unspecified_trait	Os01g0498300	XXAT1, OsXXAT1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0498300	known_trait_gene	high_confidence	Oryza sativa	1	17159733	17161535	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000340	TO:0000295 - chlorophyll-b content;TO:0000293 - chlorophyll-a content;TO:0000495 - chlorophyll content;TO:0000394 - drought related trait;TO:0000478 - abscisic acid concentration	Os01g0501700	TATC, OsTATC, OsTatC, TatC	RAP-DB JSON	RAP-DB_curated_genes	Os01g0501700	known_trait_gene	high_confidence	Oryza sativa	1	17341236	17346405	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000341	TO:0000074 - blast disease;TO:0000276 - drought tolerance;TO:0000112 - disease resistance	Os01g0503400	NRAMP6, l-Nramp6, Nramp6, OsNRAMP6, l-NRAMP6, s-NRAMP6, OsNramp6.8, OsNramp1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0503400	known_trait_gene	high_confidence	Oryza sativa	1	17454023	17464971	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000342	TO:0000074 - blast disease;TO:0000276 - drought tolerance;TO:0000112 - disease resistance	Os01g0503400	NRAMP6, Nramp6, OsNramp6.8, s-Nramp6, OsNRAMP6, l-NRAMP6, s-NRAMP6, OsNramp1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0503400	known_trait_gene	high_confidence	Oryza sativa	1	17459828	17464840	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=3; external knowledge is not a training label
KGE_00000343	TO:0001016 - relative chlorophyll content;TO:0006001 - salt tolerance	Os01g0506100	SOAR1, OsSOAR1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0506100	known_trait_gene	high_confidence	Oryza sativa	1	17605172	17607509	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000344	TO:0000074 - blast disease	Os01g0507700	HIPP43, OsHIPP43, OsHMP3, HMP3, OsHMP03, OsaHIP43, HIP43	RAP-DB JSON	RAP-DB_curated_genes	Os01g0507700	known_trait_gene	high_confidence	Oryza sativa	1	17741064	17742255	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000345	unspecified_trait	Os01g0508000	BGLU1, Os1BGlu1, Os1bglu1, Os1Bglu1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0508000	known_trait_gene	high_confidence	Oryza sativa	1	17756115	17764819	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000346	TO:0000074 - blast disease;TO:0000163 - auxin sensitivity;TO:0000166 - gibberellic acid sensitivity;TO:0000615 - abscisic acid sensitivity;TO:0000175 - bacterial blight disease resistance;TO:0000160 - UV light sensitivity;TO:0000516 - relative root length;TO:0006001 - salt tolerance;TO:0001034 - relative plant height;TO:0000656 - root development trait;TO:0002672 - auxin content;TO:0000303 - cold tolerance;TO:0000276 - drought tolerance;TO:0002669 - diterpenoid phytoalexin content	Os01g0510100	MKK6, OsMKK6, OsMEK1, MEK1, OsMAPKK6, MAPKK6, OsMPKK6, MPKK6, OsMAP1, MAP1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0510100	known_trait_gene	high_confidence	Oryza sativa	1	17904834	17910037	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=4; external knowledge is not a training label
